SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
360,20120321,14265,3,Clothing,24,Tights,2012-03-21 00:00:00.000
361,20120321,14265,4,Accessories,26,Bike Racks,2012-03-21 00:00:00.000
362,20120415,14278,3,Clothing,19,Caps,2012-04-15 00:00:00.000
363,20120415,14278,4,Accessories,36,Pumps,2012-04-15 00:00:00.000
364,20120314,14300,4,Accessories,34,Locks,2012-03-14 00:00:00.000
365,20120407,14304,4,Accessories,27,Bike Stands,2012-04-07 00:00:00.000
366,20120229,14316,3,Clothing,18,Bib-Shorts,2012-02-29 00:00:00.000
367,20120422,14322,3,Clothing,19,Caps,2012-04-22 00:00:00.000
368,20120416,14325,4,Accessories,28,Bottles and Cages,2012-04-16 00:00:00.000
369,20120327,14332,4,Accessories,33,Lights,2012-03-27 00:00:00.000
370,20120420,14346,4,Accessories,35,Panniers,2012-04-20 00:00:00.000
371,20120326,14370,4,Accessories,37,Tires and Tubes,2012-03-26 00:00:00.000
372,20120324,14496,4,Accessories,31,Helmets,2012-03-24 00:00:00.000
373,20120425,14525,3,Clothing,22,Shorts,2012-04-25 00:00:00.000
374,20120425,14525,4,Accessories,26,Bike Racks,2012-04-25 00:00:00.000
375,20120425,14525,4,Accessories,36,Pumps,2012-04-25 00:00:00.000
376,20120404,14544,3,Clothing,18,Bib-Shorts,2012-04-04 00:00:00.000
377,20120416,14546,4,Accessories,28,Bottles and Cages,2012-04-16 00:00:00.000
378,20120416,14546,4,Accessories,29,Cleaners,2012-04-16 00:00:00.000
379,20120402,14597,3,Clothing,19,Caps,2012-04-02 00:00:00.000
380,20120419,14626,4,Accessories,35,Panniers,2012-04-19 00:00:00.000
381,20120419,14626,4,Accessories,36,Pumps,2012-04-19 00:00:00.000
382,20120423,14640,3,Clothing,22,Shorts,2012-04-23 00:00:00.000
383,20120324,14667,3,Clothing,22,Shorts,2012-03-24 00:00:00.000
384,20120324,14667,4,Accessories,33,Lights,2012-03-24 00:00:00.000
385,20120331,14670,4,Accessories,27,Bike Stands,2012-03-31 00:00:00.000
386,20120302,14679,3,Clothing,22,Shorts,2012-03-02 00:00:00.000
387,20120302,14679,4,Accessories,31,Helmets,2012-03-02 00:00:00.000
388,20120304,14683,4,Accessories,31,Helmets,2012-03-04 00:00:00.000
389,20120405,14684,3,Clothing,25,Vests,2012-04-05 00:00:00.000
390,20120416,14695,3,Clothing,18,Bib-Shorts,2012-04-16 00:00:00.000
391,20120318,14700,3,Clothing,21,Jerseys,2012-03-18 00:00:00.000
392,20120318,14700,4,Accessories,31,Helmets,2012-03-18 00:00:00.000
393,20120329,14723,4,Accessories,28,Bottles and Cages,2012-03-29 00:00:00.000
394,20120306,14767,4,Accessories,30,Fenders,2012-03-06 00:00:00.000
395,20120317,14811,3,Clothing,18,Bib-Shorts,2012-03-17 00:00:00.000
396,20120310,14812,4,Accessories,30,Fenders,2012-03-10 00:00:00.000
397,20120328,14839,3,Clothing,21,Jerseys,2012-03-28 00:00:00.000
398,20120405,14854,3,Clothing,20,Gloves,2012-04-05 00:00:00.000
399,20120309,14857,4,Accessories,33,Lights,2012-03-09 00:00:00.000
400,20120409,14858,4,Accessories,29,Cleaners,2012-04-09 00:00:00.000
401,20120415,14877,4,Accessories,28,Bottles and Cages,2012-04-15 00:00:00.000
402,20120415,14877,4,Accessories,29,Cleaners,2012-04-15 00:00:00.000
403,20120315,14964,3,Clothing,21,Jerseys,2012-03-15 00:00:00.000
404,20120315,14964,3,Clothing,22,Shorts,2012-03-15 00:00:00.000
405,20120315,14964,3,Clothing,25,Vests,2012-03-15 00:00:00.000
406,20120306,14982,3,Clothing,24,Tights,2012-03-06 00:00:00.000
407,20120306,14982,4,Accessories,33,Lights,2012-03-06 00:00:00.000
408,20120306,14982,4,Accessories,37,Tires and Tubes,2012-03-06 00:00:00.000
409,20120406,14990,3,Clothing,24,Tights,2012-04-06 00:00:00.000
410,20120406,14990,4,Accessories,29,Cleaners,2012-04-06 00:00:00.000
411,20120417,14999,3,Clothing,18,Bib-Shorts,2012-04-17 00:00:00.000
412,20120417,14999,3,Clothing,23,Socks,2012-04-17 00:00:00.000
413,20120417,14999,3,Clothing,24,Tights,2012-04-17 00:00:00.000
414,20120330,15019,3,Clothing,20,Gloves,2012-03-30 00:00:00.000
415,20120330,15019,3,Clothing,22,Shorts,2012-03-30 00:00:00.000
416,20120324,15021,4,Accessories,36,Pumps,2012-03-24 00:00:00.000
417,20120325,15030,3,Clothing,21,Jerseys,2012-03-25 00:00:00.000
418,20120313,15038,3,Clothing,24,Tights,2012-03-13 00:00:00.000
419,20120313,15038,4,Accessories,30,Fenders,2012-03-13 00:00:00.000
420,20120320,15042,3,Clothing,21,Jerseys,2012-03-20 00:00:00.000
421,20120320,15042,3,Clothing,24,Tights,2012-03-20 00:00:00.000
422,20120320,15042,4,Accessories,29,Cleaners,2012-03-20 00:00:00.000
423,20120419,15043,4,Accessories,26,Bike Racks,2012-04-19 00:00:00.000
424,20120331,15044,4,Accessories,37,Tires and Tubes,2012-03-31 00:00:00.000
425,20120317,15078,3,Clothing,21,Jerseys,2012-03-17 00:00:00.000
426,20120307,15120,4,Accessories,29,Cleaners,2012-03-07 00:00:00.000
427,20120307,15120,4,Accessories,32,Hydration Packs,2012-03-07 00:00:00.000
428,20120330,15124,3,Clothing,20,Gloves,2012-03-30 00:00:00.000
429,20120423,15127,4,Accessories,33,Lights,2012-04-23 00:00:00.000
430,20120303,15139,3,Clothing,21,Jerseys,2012-03-03 00:00:00.000
431,20120303,15139,4,Accessories,26,Bike Racks,2012-03-03 00:00:00.000
432,20120303,15139,4,Accessories,30,Fenders,2012-03-03 00:00:00.000
433,20120330,15145,4,Accessories,35,Panniers,2012-03-30 00:00:00.000
434,20120305,15153,3,Clothing,18,Bib-Shorts,2012-03-05 00:00:00.000
435,20120305,15153,3,Clothing,22,Shorts,2012-03-05 00:00:00.000
436,20120305,15153,4,Accessories,26,Bike Racks,2012-03-05 00:00:00.000
437,20120305,15153,4,Accessories,36,Pumps,2012-03-05 00:00:00.000
438,20120331,15157,3,Clothing,23,Socks,2012-03-31 00:00:00.000
439,20120418,15186,3,Clothing,24,Tights,2012-04-18 00:00:00.000
440,20120404,15187,4,Accessories,30,Fenders,2012-04-04 00:00:00.000
441,20120404,15187,4,Accessories,36,Pumps,2012-04-04 00:00:00.000
442,20120303,15192,3,Clothing,24,Tights,2012-03-03 00:00:00.000
443,20120321,15211,3,Clothing,19,Caps,2012-03-21 00:00:00.000
444,20120329,15212,3,Clothing,18,Bib-Shorts,2012-03-29 00:00:00.000
445,20120309,15215,4,Accessories,26,Bike Racks,2012-03-09 00:00:00.000
446,20120309,15215,4,Accessories,35,Panniers,2012-03-09 00:00:00.000
447,20120309,15215,4,Accessories,36,Pumps,2012-03-09 00:00:00.000
448,20120315,15217,4,Accessories,28,Bottles and Cages,2012-03-15 00:00:00.000
449,20120315,15217,4,Accessories,29,Cleaners,2012-03-15 00:00:00.000
450,20120307,15222,3,Clothing,19,Caps,2012-03-07 00:00:00.000
451,20120307,15222,3,Clothing,21,Jerseys,2012-03-07 00:00:00.000
452,20120307,15222,4,Accessories,31,Helmets,2012-03-07 00:00:00.000
453,20120418,15226,3,Clothing,23,Socks,2012-04-18 00:00:00.000
454,20120328,15229,4,Accessories,32,Hydration Packs,2012-03-28 00:00:00.000
455,20120229,15238,4,Accessories,29,Cleaners,2012-02-29 00:00:00.000
456,20120313,15241,3,Clothing,20,Gloves,2012-03-13 00:00:00.000
457,20120313,15241,3,Clothing,22,Shorts,2012-03-13 00:00:00.000
458,20120415,15253,3,Clothing,20,Gloves,2012-04-15 00:00:00.000
459,20120418,15262,3,Clothing,23,Socks,2012-04-18 00:00:00.000
460,20120418,15262,4,Accessories,33,Lights,2012-04-18 00:00:00.000
461,20120416,15340,3,Clothing,19,Caps,2012-04-16 00:00:00.000
462,20120310,15362,4,Accessories,31,Helmets,2012-03-10 00:00:00.000
463,20120302,15434,3,Clothing,19,Caps,2012-03-02 00:00:00.000
464,20120302,15434,3,Clothing,25,Vests,2012-03-02 00:00:00.000
465,20120321,15436,3,Clothing,21,Jerseys,2012-03-21 00:00:00.000
466,20120310,15453,3,Clothing,22,Shorts,2012-03-10 00:00:00.000
467,20120310,15453,4,Accessories,31,Helmets,2012-03-10 00:00:00.000
468,20120422,15455,4,Accessories,27,Bike Stands,2012-04-22 00:00:00.000
469,20120315,15461,4,Accessories,28,Bottles and Cages,2012-03-15 00:00:00.000
470,20120403,15465,3,Clothing,19,Caps,2012-04-03 00:00:00.000
471,20120403,15465,3,Clothing,25,Vests,2012-04-03 00:00:00.000
472,20120419,15488,3,Clothing,23,Socks,2012-04-19 00:00:00.000
473,20120313,15572,3,Clothing,25,Vests,2012-03-13 00:00:00.000
474,20120313,15572,4,Accessories,37,Tires and Tubes,2012-03-13 00:00:00.000
475,20120414,15576,3,Clothing,24,Tights,2012-04-14 00:00:00.000
476,20120414,15576,4,Accessories,30,Fenders,2012-04-14 00:00:00.000
477,20120328,15578,3,Clothing,25,Vests,2012-03-28 00:00:00.000
478,20120303,15590,4,Accessories,34,Locks,2012-03-03 00:00:00.000
479,20120303,15591,4,Accessories,27,Bike Stands,2012-03-03 00:00:00.000
480,20120303,15591,4,Accessories,28,Bottles and Cages,2012-03-03 00:00:00.000
481,20120403,15597,3,Clothing,23,Socks,2012-04-03 00:00:00.000
482,20120403,15597,4,Accessories,34,Locks,2012-04-03 00:00:00.000
483,20120322,15602,4,Accessories,31,Helmets,2012-03-22 00:00:00.000
484,20120404,15614,3,Clothing,19,Caps,2012-04-04 00:00:00.000
485,20120324,15635,4,Accessories,26,Bike Racks,2012-03-24 00:00:00.000
486,20120324,15635,4,Accessories,29,Cleaners,2012-03-24 00:00:00.000
487,20120406,15644,3,Clothing,25,Vests,2012-04-06 00:00:00.000
488,20120304,15648,4,Accessories,31,Helmets,2012-03-04 00:00:00.000
489,20120304,15679,3,Clothing,23,Socks,2012-03-04 00:00:00.000
490,20120309,15681,3,Clothing,21,Jerseys,2012-03-09 00:00:00.000
491,20120309,15681,4,Accessories,27,Bike Stands,2012-03-09 00:00:00.000
492,20120401,15683,3,Clothing,24,Tights,2012-04-01 00:00:00.000
493,20120401,15683,4,Accessories,33,Lights,2012-04-01 00:00:00.000
494,20120328,15689,3,Clothing,24,Tights,2012-03-28 00:00:00.000
495,20120328,15689,4,Accessories,33,Lights,2012-03-28 00:00:00.000
496,20120412,15692,4,Accessories,29,Cleaners,2012-04-12 00:00:00.000
497,20120318,15730,3,Clothing,23,Socks,2012-03-18 00:00:00.000
498,20120318,15730,3,Clothing,24,Tights,2012-03-18 00:00:00.000
499,20120318,15730,4,Accessories,36,Pumps,2012-03-18 00:00:00.000
500,20120413,15748,3,Clothing,22,Shorts,2012-04-13 00:00:00.000
501,20120322,15756,3,Clothing,22,Shorts,2012-03-22 00:00:00.000
502,20120419,15757,3,Clothing,18,Bib-Shorts,2012-04-19 00:00:00.000
503,20120324,15758,4,Accessories,30,Fenders,2012-03-24 00:00:00.000
504,20120302,15760,3,Clothing,19,Caps,2012-03-02 00:00:00.000
505,20120326,15767,3,Clothing,22,Shorts,2012-03-26 00:00:00.000
506,20120326,15767,3,Clothing,23,Socks,2012-03-26 00:00:00.000
507,20120326,15767,4,Accessories,30,Fenders,2012-03-26 00:00:00.000
508,20120309,15786,4,Accessories,29,Cleaners,2012-03-09 00:00:00.000
509,20120305,15788,3,Clothing,23,Socks,2012-03-05 00:00:00.000
510,20120305,15788,4,Accessories,35,Panniers,2012-03-05 00:00:00.000
511,20120312,15793,3,Clothing,22,Shorts,2012-03-12 00:00:00.000
512,20120312,15793,3,Clothing,24,Tights,2012-03-12 00:00:00.000
513,20120312,15793,3,Clothing,25,Vests,2012-03-12 00:00:00.000
514,20120312,15793,4,Accessories,27,Bike Stands,2012-03-12 00:00:00.000
515,20120402,15800,4,Accessories,33,Lights,2012-04-02 00:00:00.000
516,20120311,15803,3,Clothing,25,Vests,2012-03-11 00:00:00.000
517,20120330,15815,4,Accessories,31,Helmets,2012-03-30 00:00:00.000
518,20120402,15829,4,Accessories,26,Bike Racks,2012-04-02 00:00:00.000
519,20120417,15832,3,Clothing,25,Vests,2012-04-17 00:00:00.000
520,20120305,15856,3,Clothing,24,Tights,2012-03-05 00:00:00.000
521,20120325,15866,3,Clothing,25,Vests,2012-03-25 00:00:00.000
522,20120325,15866,4,Accessories,29,Cleaners,2012-03-25 00:00:00.000
523,20120407,16020,3,Clothing,18,Bib-Shorts,2012-04-07 00:00:00.000
524,20120422,16021,3,Clothing,21,Jerseys,2012-04-22 00:00:00.000
525,20120305,16032,3,Clothing,18,Bib-Shorts,2012-03-05 00:00:00.000
526,20120305,16032,3,Clothing,24,Tights,2012-03-05 00:00:00.000
527,20120305,16032,4,Accessories,26,Bike Racks,2012-03-05 00:00:00.000
528,20120305,16032,4,Accessories,28,Bottles and Cages,2012-03-05 00:00:00.000
529,20120305,16032,4,Accessories,32,Hydration Packs,2012-03-05 00:00:00.000
530,20120414,16083,3,Clothing,24,Tights,2012-04-14 00:00:00.000
531,20120414,16083,4,Accessories,32,Hydration Packs,2012-04-14 00:00:00.000
532,20120404,16096,4,Accessories,31,Helmets,2012-04-04 00:00:00.000
533,20120422,16109,4,Accessories,30,Fenders,2012-04-22 00:00:00.000
534,20120424,16128,4,Accessories,31,Helmets,2012-04-24 00:00:00.000
535,20120424,16128,4,Accessories,34,Locks,2012-04-24 00:00:00.000
536,20120327,16159,3,Clothing,22,Shorts,2012-03-27 00:00:00.000
537,20120306,16168,4,Accessories,27,Bike Stands,2012-03-06 00:00:00.000
538,20120306,16168,4,Accessories,29,Cleaners,2012-03-06 00:00:00.000
539,20120330,16176,3,Clothing,25,Vests,2012-03-30 00:00:00.000
540,20120315,16179,3,Clothing,21,Jerseys,2012-03-15 00:00:00.000
541,20120311,16180,3,Clothing,25,Vests,2012-03-11 00:00:00.000
542,20120311,16180,4,Accessories,28,Bottles and Cages,2012-03-11 00:00:00.000
543,20120311,16180,4,Accessories,35,Panniers,2012-03-11 00:00:00.000
544,20120405,16213,3,Clothing,21,Jerseys,2012-04-05 00:00:00.000
545,20120308,16251,4,Accessories,29,Cleaners,2012-03-08 00:00:00.000
546,20120308,16251,4,Accessories,34,Locks,2012-03-08 00:00:00.000
547,20120418,16260,4,Accessories,31,Helmets,2012-04-18 00:00:00.000
548,20120418,16260,4,Accessories,35,Panniers,2012-04-18 00:00:00.000
549,20120324,16276,4,Accessories,37,Tires and Tubes,2012-03-24 00:00:00.000
550,20120415,16293,4,Accessories,29,Cleaners,2012-04-15 00:00:00.000
551,20120415,16293,4,Accessories,37,Tires and Tubes,2012-04-15 00:00:00.000
552,20120329,16339,4,Accessories,37,Tires and Tubes,2012-03-29 00:00:00.000
553,20120416,16346,3,Clothing,22,Shorts,2012-04-16 00:00:00.000
554,20120416,16346,4,Accessories,28,Bottles and Cages,2012-04-16 00:00:00.000
555,20120427,16352,4,Accessories,34,Locks,2012-04-27 00:00:00.000
556,20120403,16402,3,Clothing,24,Tights,2012-04-03 00:00:00.000
557,20120403,16402,4,Accessories,37,Tires and Tubes,2012-04-03 00:00:00.000
558,20120418,16406,3,Clothing,19,Caps,2012-04-18 00:00:00.000
559,20120418,16406,4,Accessories,28,Bottles and Cages,2012-04-18 00:00:00.000
560,20120319,16435,4,Accessories,33,Lights,2012-03-19 00:00:00.000
561,20120308,16457,4,Accessories,32,Hydration Packs,2012-03-08 00:00:00.000
562,20120308,16457,4,Accessories,35,Panniers,2012-03-08 00:00:00.000
563,20120401,16481,4,Accessories,31,Helmets,2012-04-01 00:00:00.000
564,20120401,16481,4,Accessories,33,Lights,2012-04-01 00:00:00.000
565,20120420,16483,3,Clothing,20,Gloves,2012-04-20 00:00:00.000
566,20120420,16483,3,Clothing,21,Jerseys,2012-04-20 00:00:00.000
567,20120420,16483,3,Clothing,22,Shorts,2012-04-20 00:00:00.000
568,20120405,16491,4,Accessories,30,Fenders,2012-04-05 00:00:00.000
569,20120405,16491,4,Accessories,32,Hydration Packs,2012-04-05 00:00:00.000
570,20120405,16491,4,Accessories,37,Tires and Tubes,2012-04-05 00:00:00.000
571,20120402,16525,4,Accessories,32,Hydration Packs,2012-04-02 00:00:00.000
572,20120319,16527,4,Accessories,28,Bottles and Cages,2012-03-19 00:00:00.000
573,20120319,16527,4,Accessories,30,Fenders,2012-03-19 00:00:00.000
574,20120319,16527,4,Accessories,36,Pumps,2012-03-19 00:00:00.000
575,20120315,16529,4,Accessories,35,Panniers,2012-03-15 00:00:00.000
576,20120418,16551,3,Clothing,18,Bib-Shorts,2012-04-18 00:00:00.000
577,20120229,16553,3,Clothing,18,Bib-Shorts,2012-02-29 00:00:00.000
578,20120229,16553,4,Accessories,27,Bike Stands,2012-02-29 00:00:00.000
579,20120422,16562,3,Clothing,25,Vests,2012-04-22 00:00:00.000
580,20120420,16563,3,Clothing,19,Caps,2012-04-20 00:00:00.000
581,20120420,16571,3,Clothing,20,Gloves,2012-04-20 00:00:00.000
582,20120329,16601,3,Clothing,21,Jerseys,2012-03-29 00:00:00.000
583,20120329,16601,4,Accessories,29,Cleaners,2012-03-29 00:00:00.000
584,20120306,16610,3,Clothing,23,Socks,2012-03-06 00:00:00.000
585,20120306,16610,4,Accessories,29,Cleaners,2012-03-06 00:00:00.000
586,20120422,16632,4,Accessories,33,Lights,2012-04-22 00:00:00.000
587,20120402,16635,3,Clothing,25,Vests,2012-04-02 00:00:00.000
588,20120402,16635,4,Accessories,30,Fenders,2012-04-02 00:00:00.000
589,20120427,16636,4,Accessories,29,Cleaners,2012-04-27 00:00:00.000
590,20120427,16636,4,Accessories,31,Helmets,2012-04-27 00:00:00.000
591,20120323,16640,3,Clothing,23,Socks,2012-03-23 00:00:00.000
592,20120322,16660,4,Accessories,30,Fenders,2012-03-22 00:00:00.000
593,20120302,16663,3,Clothing,21,Jerseys,2012-03-02 00:00:00.000
594,20120413,16679,4,Accessories,33,Lights,2012-04-13 00:00:00.000
595,20120413,16680,3,Clothing,20,Gloves,2012-04-13 00:00:00.000
596,20120413,16680,4,Accessories,31,Helmets,2012-04-13 00:00:00.000
597,20120424,16682,3,Clothing,18,Bib-Shorts,2012-04-24 00:00:00.000
598,20120424,16682,4,Accessories,37,Tires and Tubes,2012-04-24 00:00:00.000
599,20120303,16689,3,Clothing,20,Gloves,2012-03-03 00:00:00.000
600,20120303,16689,4,Accessories,32,Hydration Packs,2012-03-03 00:00:00.000
601,20120303,16689,4,Accessories,34,Locks,2012-03-03 00:00:00.000
602,20120312,16692,4,Accessories,32,Hydration Packs,2012-03-12 00:00:00.000
603,20120312,16692,4,Accessories,33,Lights,2012-03-12 00:00:00.000
604,20120306,16699,4,Accessories,27,Bike Stands,2012-03-06 00:00:00.000
605,20120306,16699,4,Accessories,29,Cleaners,2012-03-06 00:00:00.000
606,20120330,16704,4,Accessories,29,Cleaners,2012-03-30 00:00:00.000
607,20120414,16705,4,Accessories,31,Helmets,2012-04-14 00:00:00.000
608,20120414,16705,4,Accessories,34,Locks,2012-04-14 00:00:00.000
609,20120320,16706,3,Clothing,25,Vests,2012-03-20 00:00:00.000
610,20120317,16710,4,Accessories,26,Bike Racks,2012-03-17 00:00:00.000
611,20120317,16710,4,Accessories,37,Tires and Tubes,2012-03-17 00:00:00.000
612,20120407,16712,3,Clothing,20,Gloves,2012-04-07 00:00:00.000
613,20120407,16712,3,Clothing,25,Vests,2012-04-07 00:00:00.000
614,20120407,16712,4,Accessories,35,Panniers,2012-04-07 00:00:00.000
615,20120308,16717,4,Accessories,31,Helmets,2012-03-08 00:00:00.000
616,20120308,16717,4,Accessories,37,Tires and Tubes,2012-03-08 00:00:00.000
617,20120229,16743,3,Clothing,21,Jerseys,2012-02-29 00:00:00.000
618,20120229,16743,3,Clothing,23,Socks,2012-02-29 00:00:00.000
619,20120229,16743,4,Accessories,27,Bike Stands,2012-02-29 00:00:00.000
620,20120229,16743,4,Accessories,36,Pumps,2012-02-29 00:00:00.000
621,20120406,16745,3,Clothing,22,Shorts,2012-04-06 00:00:00.000
622,20120405,16754,3,Clothing,21,Jerseys,2012-04-05 00:00:00.000
623,20120405,16754,4,Accessories,37,Tires and Tubes,2012-04-05 00:00:00.000
624,20120407,16828,3,Clothing,20,Gloves,2012-04-07 00:00:00.000
625,20120407,16828,4,Accessories,34,Locks,2012-04-07 00:00:00.000
626,20120403,16837,3,Clothing,18,Bib-Shorts,2012-04-03 00:00:00.000
627,20120403,16837,3,Clothing,19,Caps,2012-04-03 00:00:00.000
628,20120319,16873,3,Clothing,19,Caps,2012-03-19 00:00:00.000
629,20120319,16873,4,Accessories,34,Locks,2012-03-19 00:00:00.000
630,20120419,16876,3,Clothing,24,Tights,2012-04-19 00:00:00.000
631,20120412,16902,3,Clothing,20,Gloves,2012-04-12 00:00:00.000
632,20120412,16902,4,Accessories,30,Fenders,2012-04-12 00:00:00.000
633,20120412,16902,4,Accessories,34,Locks,2012-04-12 00:00:00.000
634,20120426,16921,4,Accessories,32,Hydration Packs,2012-04-26 00:00:00.000
635,20120420,16928,4,Accessories,30,Fenders,2012-04-20 00:00:00.000
636,20120423,16938,3,Clothing,20,Gloves,2012-04-23 00:00:00.000
637,20120423,16938,4,Accessories,29,Cleaners,2012-04-23 00:00:00.000
638,20120302,16945,4,Accessories,27,Bike Stands,2012-03-02 00:00:00.000
639,20120302,16945,4,Accessories,28,Bottles and Cages,2012-03-02 00:00:00.000
640,20120302,16945,4,Accessories,32,Hydration Packs,2012-03-02 00:00:00.000
641,20120308,16964,4,Accessories,26,Bike Racks,2012-03-08 00:00:00.000
642,20120308,16964,4,Accessories,31,Helmets,2012-03-08 00:00:00.000
643,20120412,16995,3,Clothing,18,Bib-Shorts,2012-04-12 00:00:00.000
644,20120412,16995,4,Accessories,30,Fenders,2012-04-12 00:00:00.000
645,20120423,17045,4,Accessories,30,Fenders,2012-04-23 00:00:00.000
646,20120423,17045,4,Accessories,37,Tires and Tubes,2012-04-23 00:00:00.000
647,20120424,17048,3,Clothing,21,Jerseys,2012-04-24 00:00:00.000
648,20120405,17050,3,Clothing,24,Tights,2012-04-05 00:00:00.000
649,20120405,17050,4,Accessories,30,Fenders,2012-04-05 00:00:00.000
650,20120405,17050,4,Accessories,31,Helmets,2012-04-05 00:00:00.000
651,20120410,17053,3,Clothing,21,Jerseys,2012-04-10 00:00:00.000
652,20120410,17053,3,Clothing,24,Tights,2012-04-10 00:00:00.000
653,20120410,17053,4,Accessories,28,Bottles and Cages,2012-04-10 00:00:00.000
654,20120410,17053,4,Accessories,31,Helmets,2012-04-10 00:00:00.000
655,20120305,17055,4,Accessories,35,Panniers,2012-03-05 00:00:00.000
656,20120406,17062,3,Clothing,23,Socks,2012-04-06 00:00:00.000
657,20120424,17075,4,Accessories,37,Tires and Tubes,2012-04-24 00:00:00.000
658,20120323,17077,4,Accessories,33,Lights,2012-03-23 00:00:00.000
659,20120311,17078,4,Accessories,37,Tires and Tubes,2012-03-11 00:00:00.000
660,20120410,17112,3,Clothing,20,Gloves,2012-04-10 00:00:00.000
661,20120410,17112,4,Accessories,36,Pumps,2012-04-10 00:00:00.000
662,20120304,17115,3,Clothing,18,Bib-Shorts,2012-03-04 00:00:00.000
663,20120304,17115,3,Clothing,22,Shorts,2012-03-04 00:00:00.000
664,20120304,17115,4,Accessories,29,Cleaners,2012-03-04 00:00:00.000
665,20120301,17119,3,Clothing,23,Socks,2012-03-01 00:00:00.000
